visit_id	wifi_id	date	indices
v245	251	17306	957863;957948
v246	252	17167	5193;5200;5203
v247	253	17281	776800;776811;776815;776828;776830;776836;776840;776844;776872;776937;776942;776943;776952;776985
v248	253	17331	1105182;1105212;1105241;1105248;1105332;1105345
v249	254	17278	763418;763428;763432;763461;763463;763465
v250	256	17172	36779;36792;36811;36886;36890;36899
v251	256	17232	450354;450357;450362;450366;450367;450374;450377;450384;450395;450398;450409
v252	256	17242	516787;516791
v253	257	17292	866483
v254	258	17334	1124894;1124912;1124916;1124944;1124962;1124965;1124969;1125035;1125043;1125046;1125071;1125079;1125082;1125166;1125254;1125264;1125292;1125318
v255	258	17339	1164935;1164985;1165002
v256	259	17208	284156;284175;284180;284186;284187;284206;284211;284228;284248;284252;284276;284698
v257	259	17216	339664;339671;339673;339675;339677;339680;339685;339721;339773;339774;339775;339780;339787;339808;339813;339824;339827
v258	261	17219	358216;358222
v259	262	17320	1045903;1045915;1045916;1045919;1045944
v260	263	17314	1009993;1010101
v261	264	17239	498749;498760;498799;498851;498858;498910
v262	264	17315	1015112
v263	265	17281	777067;777070;777080;777090;777091;777092;777096;777105;777108;777110;777123;777129;777134;777135;777137
v264	269	17278	765278;765323;765346;765355;765404;765417
v265	270	17229	430914;430952;430954;430958;430965;430966;430991;430995;431017;431019;431022;431023;431024;431037;431039;431041
v266	271	17236	482373;482381;482382;482398;482402
v267	274	17318	1030958;1031099;1031111;1031114;1031116;1031118;1031122
v268	275	17291	858401;859000
v269	276	17212	311558;311567;311595;311627;311636;311638;311640;311643;311645;311652;311679;311688;311690;311693;311701;311715;311733;311737;311743;311755;311760;311766;311767;311796;311797;311835
v270	276	17307	963160;963172
v271	277	17241	513883;513903
v272	278	17196	193701;194753;194764;194774
v273	278	17215	330370;330387;330675;330680;330684;330688
v274	278	17272	728168;728183;728188;728192;728197;728200;728201
v275	278	17322	1057168;1057171;1057173;1057175;1057220
v276	279	17202	239365;239461;239464
v277	279	17319	1039616;1039619;1039623;1039626;1039628
v278	280	17276	751177;751187;751194;751200;751208;751209;751214;751217;751221;751229;751247;751250;751254
v279	282	17267	699276;699284
v280	282	17337	1149577;1149584;1149590;1149600
v281	283	17275	745570
v282	283	17306	958273;958276;958280;958281;958284;958287;958293;958295;958298
v283	285	17243	532979;532980;532986;532989;532991;533008;533040;533041;533044;533045;533048;533082;533088;533157;533158;533159;533167;533168;533291;533327;533340;533349;533359;533390;533391;533446;533465
v284	286	17177	70002
v285	286	17244	536346
v286	289	17312	993576;994040
v287	290	17201	234006;234023;234063;234092;234107;234111;234123
v288	290	17272	728021;728041;728060;728136;728149;728182;728217;728291;728299;728310;728321
v289	291	17223	391765;391804;391959
v290	291	17243	527415;527422;527444
v291	292	17207	277323;277347;277353;277355;277359;277371;277372;277385;277402;277411;277422;277430;277431;277433;277466;277468;277534;277567;277585;277593;277596;277609;277615;277648;277660;277665;277684;277689;277694
v292	292	17249	569145;569175;569176;569179;569185;569198;569207;569320;569321
v293	294	17167	6606;6608;6615;6616;6624;6629;6632;7092;7103;7121;7131;7132;7138;7144;7151;7152;7160;7161;7170;7193
