visit_id	wifi_id	date	indices
v1671	1578	17320	1052488;1052492;1053513;1053529;1053609;1053618;1053619;1053629;1053631;1053634;1053703;1053733;1053745;1053764;1053773;1053777
v1676	1582	17175	55255;55260;55263;55268;55270;55272;55273;55275;55276
v1677	1582	17208	283400;283430
v1683	1586	17186	132765
v1684	1586	17220	369097;369114
v1711	1610	17314	1012208;1012220;1012271;1012313
v1715	1614	17266	697176;697217
v1722	1627	17235	475165;475521;475524;475526;475531
v1759	1665	17207	273621
v1760	1665	17210	299030;299147;299149
v1761	1665	17233	456601;456605;456606;456607;456610
v1772	1675	17186	129022
v1780	1682	17267	700656;700663;700667;700767;700799;700854;700949;700964;700968;700980
v1798	1697	17243	533093;533096;533105;533109;533111;533119
v1819	1718	17326	1091552
v1843	1742	17247	560969;560976;560977;560980
v1886	1774	17268	708960
v1887	1774	17312	1001074
v1912	1801	17181	98315;98317;98320;98324;98325;98326
v1913	1801	17182	106901;106943;106950;106954;106967;106979;106992;107041;107049;107513;107528;107542;107555;107577
v1914	1801	17184	116060;116063
v1920	1808	17290	855448
v1937	1826	17277	757344;757377;757393
v1939	1828	17305	948842;948843;948846;948848;948851
v1982	1874	17173	41442;42451;42452;42454;42461;42464;42468;42469
v1983	1874	17299	913499;913509;913514;913515
v2020	1909	17234	464091
v2035	1925	17217	345915;345920;345921;345929;345931;345936;345937;345938
v2037	1928	17291	865901;865903
v2039	1932	17263	672229;672243;672259;672267
v2069	1964	17241	515599;515604;515644;515675;515764;515789
v2075	1970	17291	860592;860605;860666;860668;860675;860680;860684;860688;860692;860708;860712;861914;862066
v2086	1980	17174	49870;49880;49885;51262;51263;51281
v2091	1984	17228	429340;429395;429405;429406;429415
v2106	2001	17295	886570
v2112	2008	17180	90746
v2113	2008	17264	682744
v2114	2008	17265	688676
v2117	2013	17344	1216661
v2152	2061	17290	855982
v2162	2071	17205	262420;262422;262427;262428;262440;262444;262456;262464;262468;262484;262489;262724
v2172	2083	17310	985424;985445;985450;985463
v2173	2083	17333	1132392;1132402
v2188	2108	17203	249269;249274;249286;249290;249293;249299;249311;249318;249322
v2204	2121	17167	1197;1217
v2205	2121	17251	586892;586893;586905;586907;586908
v2206	2121	17305	953608
v2209	2125	17180	90894
v2210	2125	17215	334876;334886
v2219	2141	17192	171521;171531;171533;171540;171546
v2223	2148	17196	196344;196417
v2225	2152	17306	962679;962683;962688;962693;962697
v2227	2156	17218	355054;355082;355088;355095;355097;355098;355103;355106;355107;355109;355111;355117;355121;355292
v2228	2156	17272	735771;735774;735775
v2230	2158	17216	339052;339053
v2244	2168	17282	790050;790055;790060;790067
v2245	2168	17283	795450;795451;795455
v2264	2192	17266	691930;691931
v2279	2207	17271	725560;725566;725582;725592;725680;725769;725794;725838;725849;725855
v2282	2213	17298	907218;907220
v2283	2214	17192	171475;172240;172263;172347;172815;172953
v2284	2214	17212	314020;314036;314244;314260;314422;314423;314718;315154
v2285	2214	17224	398049
v2286	2214	17232	451580
v2287	2214	17262	664931;664938;664947
v2288	2214	17268	708239;708255;708269;708299
v2289	2214	17271	728902
v2290	2214	17319	1045228;1045234;1045288;1045289;1045317;1045318;1045435;1045449;1045476;1045496;1045762;1045766;1045771;1045790;1045793;1045813;1045827;1045828;1045979;1045987;1046065;1046067;1046182;1046204;1046237;1047015;1047073
v2291	2214	17322	1066188
v2292	2214	17330	1107379;1107384;1107390;1107392;1107720;1107827;1107856;1107857;1107907;1107909
v2293	2214	17333	1128271;1128304;1129296;1129314;1129475
v2294	2214	17337	1161795
v2307	2226	17198	215142;215143;215145;215153;215160;215167
v2320	2240	17245	546157;546163;546211
v2340	2256	17204	254959;254966;254967;254973;254986;254991
v2347	2268	17242	526224;526294
v2348	2268	17341	1189962
v2384	2306	17182	108720;108753;108811
v2411	2347	17233	457932;457941
v2428	2371	17250	578706;578715;578796;578814;578821;578850;578856
v2442	2393	17286	819929;820255;820313;820345;820378;820450;820558;820585;820589;820706
v2444	2395	17179	82259;82267;82273;82289;82315;82321;82365
v2445	2395	17185	127195
v2446	2395	17190	157562;157566;157572;157573;157574;157575
v2452	2403	17167	702
v2453	2403	17226	417891;417895;417918;417949;417956;417965
v2454	2403	17342	1199261
v2465	2421	17183	112356;112368;112383
v2466	2425	17287	827795;827825;827828;827831;827835;827841;827846;827848;827849;827851;827855
v2467	2425	17288	833896
v2483	2442	17291	865832;865835;865837;865840;865841;865844;865881;865887;865933;865937;865974
v2486	2445	17320	1053606;1053625;1053643;1053731;1053739
v2507	2460	17201	235033
v2523	2474	17307	971369
v2524	2476	17247	559842;559847;559927;560030;560057
v2525	2477	17255	617747;617770
v2526	2477	17347	1239809;1239991
v2553	2498	17344	1211383;1211389;1211391;1211393;1211412;1211418;1211419;1211424;1211425;1211430;1211431;1211433;1211441;1211473
v2559	2506	17330	1109933;1109936;1109940;1109941;1110263
v2560	2506	17331	1115464;1115468;1115469;1115471;1115472;1115473;1115486;1115487;1115490;1115491;1115495;1116691;1116692
v2565	2513	17212	315740;315770;315806;315810;315814;315816
v2571	2516	17215	336220;336242;336265;336316;336350
v2599	2552	17175	57606
v2600	2553	17214	323621;323626;323650
v2604	2558	17171	30217;30221;30232;30235;30244;30249;30252;30254;30256;30266;30267;30268;30269
v2607	2566	17335	1149373;1149390;1149398
v2637	2599	17195	184394;184396;184397
v2650	2607	17264	676783;676793;676796;676803
v2678	2628	17339	1176462;1176472;1176496;1176521;1176537;1176555
v2729	2670	17233	456628;456633;456637;456639;456640;456642
v2753	2686	17229	433863;433876;433880;433922;433935;433973;433985;433987;434012;434016;434028;434041;434043;434044;434045;434052
v2760	2696	17198	216365;216369;216378;216385;216455
v2781	2718	17336	1152877;1152882;1152884;1152885;1152886;1152889;1152890;1152893;1153007
v2805	2741	17307	970473;970475
v2811	2744	17277	756827;756830
v2826	2763	17270	718274;718278;718282;718283;718586
v2827	2763	17281	779842;779844;779857;779858
v2839	2779	17347	1236738;1236757;1236772;1236805;1236832
v2848	2788	17208	286205;286214;286225;286228;286233;286237;286246;286296;286299;286306;286310;286334;286336;286351;286360;286366;286399;286420;286421;286422;286427;286457;286620;286624;286627;286628;286640;286654;286668;286680;286754;286764;286781;286787;286793;286796;286802;286806;286816;286861;286873;286875;286899
v2849	2788	17258	640889;641052;641058;641064;641070;641074;641077;641090;641102;641109
v2850	2788	17281	783372
v2851	2788	17298	905752
v2900	2834	17172	37839
v2901	2834	17175	58725;58728;58732;58740;58747
v2913	2853	17288	833741;833810;833845;833854;833899;833985;833995;834043;834048;834057;834940;835037;835644;835674;835754;835849
v2914	2853	17302	932439;932473
v2915	2853	17304	945189
v2916	2853	17307	969138;969173;969396;969513;969530;969539;969559;969593
v2917	2853	17342	1198749;1198782;1198905
v2918	2853	17345	1223272
v2922	2862	17178	80105;80107
v2969	2917	17247	559663;559666
v3032	2967	17183	114244;114251
v3035	2970	17214	325555;325696
v3052	2987	17341	1185818;1185822;1185841;1185846;1185850
v3077	3004	17228	426724;426737;426742;426743;426744;426746;426751;426752;426753;426754;426757;427342;427349;427353
v3082	3009	17266	692218;692228;692232
v3110	3039	17307	969121;969122
v3163	3085	17209	292710;292731;292756;292765;292767;292778;292810;292812;292818
v3171	3097	17199	221687
v3183	3112	17270	721530
v3184	3112	17312	1000717;1000720;1000721;1000736
v3238	3169	17298	908380;908385;908397;908399;908415;908418
v3267	3192	17206	272460
v3268	3192	17300	924427
v3283	3206	17344	1213185;1213194;1213208;1213210;1213224;1213228;1213229;1213233;1213277;1213282;1213310;1213318;1213320;1213341;1213352;1213360;1213363;1213365;1213366;1213373;1213376;1213387;1213408;1213409;1213426;1213434;1213442;1213459;1213466;1213490;1213491
v3285	3210	17204	254374;254380;254413;254434
v3286	3210	17206	267812;271059;271156;271157;271201
v3287	3210	17210	299449;299453;299455;299458;299460;299462;299464;299467;299468;299479;299480;299860;299863;299872
v3288	3210	17213	317346
v3322	3258	17313	1006666;1006738;1007771;1007803;1007804;1007805
v3385	3284	17305	948587;948630;948636;948645;948652;948665;948685;948695;948701;948706;948709;948729;948738;948743;948749;948751;948753;948755;949318;949322;949325
v3386	3284	17311	986184;986191;986197;986215
v3399	3298	17294	883808;883814;883818;883824;883830;883831;883839;883841;883842;883844;883852;883875;883879;883886;883887;883891;883907;883971;884020;884039;884043;884049;884108;884109;884111;884120
v3410	3309	17269	710942;710943;710947;710949;710995;710996;710997;711001;711004;711005;711008;711016;711017
v3411	3309	17271	723227;723241;723266;723309;723310;723316;723344;723377;723395;723403;723407
v3412	3309	17339	1172510;1172518
v3415	3317	17238	497201
v3416	3317	17336	1153683
v3423	3327	17196	190313;190317;190323;190327;190329;190331;190334;190336
v3424	3327	17249	570930;570937;570938;570948;570969;570975;570989;570994
v3425	3327	17332	1118031;1118036;1118046;1118061;1118096;1118105;1118126;1118138;1118147;1118359;1118372;1118384;1118388
v3426	3327	17344	1215623
v3428	3329	17212	312206;312226;312245;312246;312272
v3457	3355	17277	757754;757758;757761;757766;757768;757770;757772;757778;757779;757780;757782;757783;757786;757788;757790;757791
v3466	3360	17178	77217;77219;77224;77228
