index	wifi_id	ts	area	dwell_time
6880	15356	1483326386	2f	785
6895	15356	1483326518	2f-right-2	651
6896	15356	1483326525	2f-left-1	646
6902	15356	1483326791	2f-left-2	175
6909	13407	1483327025	out	509
6916	15356	1483327193	1f-left-3	833
6917	15356	1483327234	1f-left-1	615
6918	15356	1483327234	1f-left-2	774
6919	15356	1483327252	1f-right-2	705
6925	15356	1483327355	1f-right-3	320
6929	37947	1483327595	out	399
6934	30371	1483327758	out	526
6935	26417	1483327806	out	565
6952	30371	1483328237	in	6
6953	30371	1483328237	1f	6
6969	48042	1483328440	out	38
6987	13407	1483328860	out	408
7045	15356	1483329525	out	29
7080	33700	1483329820	out	266
7092	9053	1483329936	out	56
7107	49307	1483330108	out	528
7108	49307	1483330124	in	458
7109	49307	1483330124	1f	437
7111	49307	1483330133	1f-left-3	391
7113	49307	1483330153	1f-left-2	406
7116	49307	1483330179	1f-right-1	361
7118	49307	1483330189	1f-left-1	3
7121	49307	1483330220	2f	48
7123	49307	1483330225	2f-left-1	43
7125	49307	1483330250	2f-right-2	6
7133	373	1483330376	in	942
7134	373	1483330376	out	968
7135	49307	1483330384	1f-right-3	145
7142	373	1483330458	2f	495
7146	49307	1483330528	1f-right-2	33
7147	373	1483330530	2f-right-2	423
7148	373	1483330531	2f-left-1	422
7149	373	1483330533	2f-left-2	242
7212	373	1483331281	1f	38
7213	373	1483331281	1f-left-2	19
7214	373	1483331281	1f-left-1	4
7215	373	1483331297	1f-left-3	20
7244	33215	1483331567	out	5160
7253	33215	1483331632	in	4501
7254	33215	1483331632	1f-left-3	9
7255	33215	1483331632	1f	486
7263	8631	1483331653	out	9
7275	33215	1483331771	1f-right-1	207
7277	33215	1483331772	1f-left-1	342
7293	9056	1483332043	out	55
7314	33215	1483332233	2f	1639
7326	33215	1483332354	2f-right-1	1518
7348	33215	1483332464	2f-left-1	1354
7364	33215	1483332621	2f-right-2	1082
7377	13407	1483332797	out	84
7379	33215	1483332882	1f	191
7389	33215	1483332951	1f-left-2	15
7390	37201	1483332959	out	92
7403	42077	1483333152	out	1607
7429	33215	1483333428	2f-left-2	428
7489	42077	1483334044	in	571
7490	42077	1483334044	1f-left-1	539
7491	42077	1483334044	1f	571
7493	42077	1483334058	1f-left-3	549
7494	42077	1483334062	1f-left-2	537
7495	42077	1483334063	1f-right-2	534
7496	42077	1483334066	1f-right-3	541
7501	33215	1483334103	1f	1787
7503	33215	1483334117	1f-left-1	13
7504	33215	1483334120	1f-right-1	225
7511	33215	1483334137	1f-right-2	1449
7514	42077	1483334144	1f-right-1	433
7515	33215	1483334145	1f-left-2	1327
7522	13407	1483334165	out	2544
7549	42077	1483334321	2f	243
7552	42077	1483334358	2f-left-1	176
7554	37916	1483334369	out	1034
7562	37916	1483334407	in	972
7563	37916	1483334407	1f-right-3	62
7564	37916	1483334407	1f	972
7565	37916	1483334411	1f-left-2	67
7566	37916	1483334441	1f-left-3	938
7567	42077	1483334442	2f-right-1	88
7568	42077	1483334468	2f-left-2	40
7569	33215	1483334469	1f-left-3	973
7570	42077	1483334469	2f-right-2	63
7592	33215	1483334692	1f-right-3	769
7611	37916	1483334813	2f	462
7612	37916	1483334813	2f-left-1	461
7629	44920	1483334990	out	1056
7632	37916	1483335021	2f-right-1	218
7634	44920	1483335034	1f-left-3	779
7635	44920	1483335034	in	900
7636	44920	1483335034	1f	900
7637	44920	1483335038	1f-right-3	896
7638	44920	1483335051	1f-left-2	759
7641	44920	1483335053	1f-right-2	752
7643	44920	1483335056	1f-left-1	747
7644	44920	1483335057	1f-right-1	740
7648	44920	1483335093	2f	479
7649	44920	1483335094	2f-left-1	431
7650	44920	1483335094	2f-right-1	446
7651	44920	1483335101	2f-right-2	471
7652	44920	1483335101	2f-left-2	418
7659	35366	1483335199	out	547
7660	35366	1483335200	in	546
7661	35366	1483335200	1f	546
7664	35366	1483335220	1f-right-3	146
7668	35366	1483335266	1f-left-2	479
7669	35366	1483335266	2f	413
7670	35366	1483335267	1f-left-3	99
7678	35366	1483335293	1f-right-2	452
7704	33215	1483335500	1f-right-1	120
7718	33215	1483335570	1f-left-1	320
7748	9131	1483335724	out	68
7749	35366	1483335725	1f-right-1	21
7785	46296	1483336133	out	1054
7810	22015	1483336256	out	1700
7822	46296	1483336336	1f	150
7823	46296	1483336336	1f-right-2	115
7824	46296	1483336336	in	150
7825	46296	1483336337	1f-left-2	137
7826	46296	1483336340	1f-left-1	14
7828	46296	1483336349	1f-left-3	128
7832	46296	1483336353	1f-right-1	88
7839	13407	1483336425	1f	223
7840	13407	1483336425	1f-right-3	18
7841	13407	1483336425	in	258
7843	13407	1483336458	1f-right-2	117
7844	46296	1483336458	1f-right-3	17
7858	13407	1483336532	1f-right-1	34
7865	22015	1483336588	in	1033
7866	22015	1483336588	1f-left-2	110
7867	22015	1483336588	1f	1033
7874	22015	1483336734	1f-right-2	700
7889	38446	1483336855	out	8
7893	22015	1483336901	2f	305
7894	22015	1483336901	2f-right-2	251
7895	22015	1483336924	2f-left-1	260
7929	22015	1483337341	1f-right-1	11
7930	22015	1483337429	1f-right-3	69
7931	22015	1483337430	1f-left-2	4
7941	22015	1483337461	1f-left-3	4
7943	22015	1483337545	1f-left-1	6
8019	34507	1483338013	out	41
8036	26417	1483338142	out	10
8046	42077	1483338324	out	530
8050	40178	1483338395	out	990
8081	35366	1483338791	out	33
8101	4943	1483338906	out	1903
8120	40178	1483338995	in	347
8121	40178	1483338995	1f	347
8122	4943	1483339000	in	852
8123	4943	1483339000	1f	852
8125	46296	1483339005	out	1093
8146	30717	1483339138	out	93
8153	46296	1483339185	in	875
8155	46296	1483339197	2f	863
8156	30717	1483339198	in	13
8157	30717	1483339200	2f	11
8161	41162	1483339209	out	8
8171	44920	1483339222	out	37
8186	22015	1483339281	out	528
8213	4943	1483339494	2f	312
8214	4943	1483339495	1f-left-3	310
8248	22808	1483340128	out	63
8265	48027	1483340376	out	267
8352	44920	1483341096	out	27
8424	27355	1483341561	out	753
8440	44920	1483341886	out	269
8474	9963	1483342265	out	395
8477	26796	1483342328	out	401
8494	46296	1483342379	out	135
8517	41162	1483342737	out	11
8552	40178	1483343014	out	133
8595	4943	1483343438	out	529
8598	9963	1483343473	out	1249
8601	44920	1483343523	out	22
8633	26225	1483343836	out	1386
8641	26225	1483343900	in	814
8642	26225	1483343900	1f	814
8644	26225	1483343903	1f-left-3	811
8645	26225	1483343908	1f-right-3	801
8646	26225	1483343909	1f-left-2	798
8648	5226	1483343936	out	7
8657	26225	1483344017	1f-right-2	682
8664	26225	1483344065	1f-left-1	429
8677	26225	1483344188	1f-right-1	446
8694	26225	1483344341	2f	232
8695	26225	1483344342	2f-right-1	94
8696	26225	1483344343	2f-left-1	97
8699	26225	1483344393	2f-right-2	48
8703	26225	1483344427	2f-left-2	9
8725	34317	1483344551	out	1237
8744	34317	1483344613	1f	1155
8745	34317	1483344613	in	1155
8746	34317	1483344614	1f-left-3	1152
8748	34317	1483344618	1f-right-3	1146
8749	34317	1483344619	1f-left-2	1144
8750	34317	1483344621	1f-right-2	1138
8759	34317	1483344680	1f-left-1	1069
8761	34317	1483344688	1f-right-1	1054
8763	29188	1483344753	out	108
8781	34317	1483344983	2f	326
8783	34317	1483344986	2f-right-1	230
8784	34317	1483344987	2f-left-1	145
8785	34317	1483345005	2f-right-2	96
8786	34317	1483345006	2f-left-2	303
8811	7294	1483345160	out	3628
8912	29188	1483345880	out	32
9150	41565	1483347755	out	80
9157	41565	1483347786	in	23
9158	41565	1483347786	1f	23
9248	4208	1483348407	out	2345
9257	7294	1483348486	in	64
9268	4208	1483348557	in	1093
9269	4208	1483348557	1f	1093
9325	4943	1483348943	out	895
9357	47780	1483349322	out	164
9371	7294	1483349522	out	703
9394	40733	1483349768	out	4
9413	18112	1483349859	out	2365
9421	18112	1483349987	1f	333
9422	18112	1483349987	in	2184
9434	18112	1483350032	1f-right-3	148
9437	18112	1483350037	1f-left-2	208
9462	18112	1483350164	1f-right-2	127
9468	18112	1483350217	1f-left-1	102
9469	18112	1483350218	1f-right-1	69
9473	184	1483350248	out	66
9475	14192	1483350257	out	1089
9521	14192	1483350757	1f-right-3	590
9522	14192	1483350757	1f	590
9523	14192	1483350757	in	590
9529	14192	1483350787	1f-left-3	560
9530	4943	1483350789	out	24
9537	14192	1483350861	1f-right-2	485
9539	14192	1483350865	1f-right-1	8
9540	14192	1483350866	1f-left-2	481
9543	14192	1483350870	1f-left-1	45
9558	14192	1483350978	2f	158
9559	14192	1483350982	2f-right-1	154
9560	14192	1483350982	2f-left-1	155
9562	18112	1483351024	2f	349
9563	18112	1483351027	2f-left-1	75
9568	18112	1483351090	2f-left-2	283
9569	34317	1483351109	out	22
9574	18112	1483351162	2f-right-2	189
9576	184	1483351191	out	1086
9588	18112	1483351419	1f	745
9590	18112	1483351422	1f-right-1	674
9591	18112	1483351425	1f-right-2	733
9592	18112	1483351427	1f-left-2	701
9599	18112	1483351496	1f-right-3	668
9606	18112	1483351630	1f-left-3	530
9607	4943	1483351674	out	266
9616	18112	1483351730	1f-left-1	353
9619	184	1483351745	in	156
9621	184	1483351776	1f	125
9627	184	1483351856	1f-right-3	36
9678	2591	1483352286	out	38
9845	26221	1483353839	out	176
9884	5123	1483354163	out	40
9915	20390	1483354439	out	64
9922	9131	1483354527	out	597
9968	4943	1483354920	out	614
10067	15622	1483355840	out	86
10084	30764	1483356016	out	8
10179	44161	1483356686	out	32
10210	30764	1483357032	out	801
10228	44601	1483357283	out	1952
10231	44601	1483357376	in	1481
10232	44601	1483357376	1f	143
10233	44601	1483357383	1f-right-3	22
10235	44601	1483357390	1f-left-3	4
10238	44601	1483357428	1f-right-2	40
10243	44601	1483357468	1f-left-2	32
10246	44601	1483357606	2f	1061
10248	44601	1483357615	2f-right-1	12
10250	44601	1483357648	2f-left-2	747
10251	44601	1483357648	2f-right-2	1017
10253	20390	1483357704	out	110
10274	29565	1483358131	out	453
10279	29565	1483358218	1f	241
10280	29565	1483358218	1f-right-2	240
10281	29565	1483358218	in	241
10282	29565	1483358218	1f-left-2	181
10286	29565	1483358268	1f-right-1	185
10300	4459	1483358427	out	340
10325	17472	1483358664	out	2218
10330	41162	1483358688	out	16
10345	44601	1483358828	1f	29
10362	17472	1483359049	1f	188
10363	17472	1483359049	in	1801
10381	17472	1483359129	1f-right-2	31
