visit_id	wifi_id	date	indices
v12525	17809	17284	693182;693188;693189;693193;693195;693196;693205;693211;693226;693275;693304;693315;693336;693343;693359;693373;693386;693411;693420;693473
v12677	18035	17306	859205;859248;859263;859268
v12741	18115	17313	906923;906935;906945;906998;907003
v13090	18593	17243	435535;435540;435542
v13165	18688	17305	846251;846256;846267;848514
v13435	19076	17353	1186707;1186722;1186724;1186740;1186775
v13807	19544	17281	674174;674177;674185;674186
v13848	19613	17313	904230;904265;904286;904288;904291;904332;904359
v13956	19772	17297	794945;794948;794958;794962;794963;794979;794987;794998;795000;795002;795003;795004;795006;795011;795012;795016;795017;795025;795036;795048
v14007	19846	17284	697220;697371;697507;697684;697727;697846
v14016	19861	17335	1079426;1079428;1079437;1079443;1079460
v14265	20206	17195	109391;109465;109490;109524;109595;109655
v14288	20239	17216	263340
v14346	20335	17313	904507
v14443	20453	17289	738219;738242;738247;738260;738306
v14484	20495	17179	3503;3513
v14485	20495	17196	112324;112332;112340;112341;112343;112345
v14536	20577	17291	758965
v14537	20577	17307	864944;865151;865182;865251;865364;865405;865448;865508
v14538	20577	17355	1208043;1208072;1208160;1208287;1208362;1208470;1208521
v14640	20735	17216	262805;262859;263154
v14671	20789	17228	340492;340504;340506;340512;340527
v14684	20812	17281	677078;677091;677098;677122;677128;677135;677146;677185;677208
v14840	21000	17280	668324;668330;668335;668347;668378;668435;668472;668503;668506
v15065	21307	17254	502200;502206;502209;502211;502218;502219;502224
v15073	21314	17345	1110428;1110442;1110445;1110454;1110479;1110523;1110531;1110602;1110651;1110677
v15157	21428	17283	688381;688401;688530;688727;688750
v15181	21457	17229	346281;346310;346412
v15297	21621	17312	897785;897800
v15322	21648	17263	562997;563011;563012;563020;563027;563035;563049;563089;563103
v15394	21746	17188	58435;58439;58441;58444;58446;58447;58449;58450;58454;58471;58474;58480;58494
v15462	21843	17299	805545
v15511	21884	17300	814954;814970;814971;814981;814985;814988;814992;814994;814995;815024;815025;815032;815054;815075;815080
v15536	21910	17331	1033073;1033149;1033174
v15574	21965	17293	767762;767764;767766;767767;767768;767770;767797;767799;767800;767801;767803;767812;767815;767823;767830;767831;767833;767834;767835;767842;767863;767871;767873;767881;767882;767884
v15590	21987	17313	911699;911706;911714;911725;911731;911741
v15684	22104	17190	73357;73378;73428;73438;73460;73474;73540
v15757	22225	17319	951687;951690;951701;951704;951706;951710;951768;951769
v15796	22284	17295	781592
v15902	22441	17183	24102;24185;24277;24303
v15930	22478	17185	38771;38773;38882;38887;38894;38900
v15985	22566	17300	812168;812176;812185;812187;812190;812193;812221;812379;812393;812413;812471;812473;812474;812482;812492;812541
v16076	22687	17325	987931;987950;987953;988008;988055;988073;988075;988079
v16214	22877	17319	946841
v16519	23313	17300	815959;816000;816157
v16812	23734	17243	435479;435552;435555;435560
v16922	23901	17292	760182;760203
v16930	23913	17276	641936;641958;641972;641984;641996;642007;642013;642040
v16941	23926	17264	573705;573780;573888
v16946	23934	17281	676931;676948;676957;676962;676981;676987;676992
v16947	23934	17319	949456;949470;949478;949497;949605;949612;949620;949628;949661;949709;949743;949890;949898
v16948	23934	17347	1135411
v16984	23986	17358	1228037
v17001	24019	17280	668883;668884;668885;668893;668894;668895;668896;668897;668917;668919;668979;668980;668981;668983;668989;669693;669719;669724;669731
v17002	24019	17295	778981;778996;779001;779004;779015;779027;779052;779059
v17076	24140	17304	842430;842436;842577;842598;842618;842621;842624;842630
v17172	24273	17231	356628;356640
v17259	24395	17228	340675;340697;340705;340707;340749;340793;340794;340815;340823
v17342	24509	17218	274601;274657
v17414	24626	17196	118077;118096;118104;118118;118130;118178;118202;118208;118216;118235
v17462	24706	17323	979941
v17551	24839	17197	126088;126158;126161
v17597	24913	17317	935869;935926;935927;935934;935936;935963;936071;936075;936089;936139;936144;936154;936157
v17600	24924	17231	357233;357281;357284;357294;357300;357313;357318;357332;357345
v17601	24924	17256	516936;516991;517011
v17603	24928	17236	386458;386478;386489;386496;386499;386501;386508;386512;386515
v17604	24928	17241	416240;416250;416254;416258;416259;416260
v17605	24928	17257	526585;526587
v17606	24928	17263	562665;562671;562682;562684;562692;562695
v17689	25067	17312	898816;898821
v17726	25118	17214	250735;250739;250741;250743;250745;250759;250769;250797;250799;250802;250812;250824;250837;250854;250872;250897;250899;250911;250915;250924;250926;250937;250938;250951;250959;250967;250971;250978;250983;251002;251030;251049;251052;251054;251057
v17750	25155	17350	1156798;1156817;1156855;1156909;1156912;1156947
