visit_id	wifi_id	date	indices
v331	370	17286	714849;714853;714861;714864;714868;714873
v332	371	17196	117776;117783;117799
v333	372	17409	1623139;1623145;1623161;1623170
v334	374	17300	816944;816951;816957;816962;816966;816971;816978;816983;816999;817009;817072;817096;817114;817122;817124;817128;817145
v335	375	17372	1355792;1355800
v336	376	17361	1260294;1260316;1260322;1260323;1260330;1260335;1260337;1260384;1260389
v337	377	17330	1029508;1029511;1029553;1029614;1029620;1029622;1029642;1029649
v338	378	17380	1432621;1432623;1432630;1432635;1432644;1432649;1432653;1432659;1432660
v339	379	17327	1007258;1007269;1007289;1007300;1007305;1007332;1007346;1007351
v340	381	17389	1507030;1507035;1507065;1507070;1507073;1507092;1507116;1507117;1507121;1507153;1507165;1507170;1507176;1507187;1507206;1507209;1507210;1507217
v341	384	17361	1260958
v342	390	17210	220741;220749;220757;220772;220776;220780;220783;220809;220815;220816;220830;220949;220950;220958;220966;220967
v343	391	17199	144496;144500;144501;144507;144511;144517;144548;144572;144584;144586;144606;144638;144639;144646;144651;144659;144664;144678;144688;144713;144718
v344	391	17234	375278;375282;375283;375288;375300;375305;375308;375311;375316;375317;375326;375331;375345
v345	392	17406	1606720;1606732;1606740;1606756;1606763;1606770;1606772;1606777;1606787;1606790;1606797;1606854
v346	393	17213	242859
v347	395	17195	106615;106620;106621;106622;106623;106626;106628;106630;106631;106634;106636;106639;106640;106643
v348	396	17326	1001036;1001067;1001073;1001074;1001093;1001111;1001119;1001122;1001124;1001131;1001151;1001157;1001159;1001160;1001257;1001457;1001465;1001495;1001503
v349	397	17228	337792;337797;337804
v350	398	17312	898807;898819;898823;898828
v351	399	17358	1228181;1228299;1228389
v352	400	17331	1034568;1034612;1034695;1034698;1034728;1034745;1034753;1034758;1034920;1034982;1035013;1035053;1035108;1035111;1035211;1035218;1035332;1035363;1035366;1035367
v353	401	17350	1158957;1158960;1159092;1159126;1159132;1159136
v354	402	17279	662632
v355	402	17376	1391410;1391648;1391738;1391840;1391844;1391846;1392000;1392016
v356	403	17287	723990;724003;724023;724050;724057
v357	404	17305	850234;850241;850243;850258;850262;850269;850274;850283;850286;850297;850300;850302;850307;850309;850314;850317;850322;850325;850329;850336;850341
v358	405	17292	761819
v359	407	17334	1062212;1062214;1062219;1062282;1062288
v360	408	17344	1099935;1099945;1099951;1100019
v361	409	17419	1682665;1682681;1682684
v362	410	17212	236554;236579;236583;236584;236593;236594;236597;236598;236601;236604;236613;236657;236679
v363	410	17221	295919;295935;295951;295970
v364	410	17227	334279;334292;334321;334349;334353;334367;334369;334371;334386;334411;334457;334461;334478
v365	410	17263	565695;565708;565723;565760;565765;565772
v366	410	17304	843145
v367	410	17318	943764;943790;943802;943892;943898;943960;943978;943982;943988;944031;944051;944087;944100
v368	410	17322	974626
v369	413	17400	1567539;1567572;1567585;1567602;1567605;1567608;1567647;1567650;1567671
v370	414	17320	956974
v371	415	17187	50487;50497;50501
v372	416	17225	323178;323209;323215;323222;323228;323237;323274;323286
v373	420	17343	1097637;1097684;1097689;1097721;1097762;1097775;1097776
v374	421	17232	363828;363830;363831;363834;363838;363839;363841;363842;363843;363868;363869;363871;363873;363880;363886;363894;363901
v375	421	17309	880538;880540;880541;880545;880566;880585;880588;880589;880599;880604;880607;880622
v376	422	17394	1535325;1535424
