index	wifi_id	ts	area	dwell_time
29298	22126	1483708738	1f	470
29299	22126	1483708738	1f-right-2	422
29300	22126	1483708738	in	472
29343	6829	1483708960	out	709
29360	22126	1483709120	1f-right-1	41
29361	22126	1483709120	1f-left-1	20
29362	6829	1483709125	in	448
29363	6829	1483709125	1f	447
29368	22126	1483709142	1f-right-3	51
29369	22126	1483709145	1f-left-2	38
29374	22126	1483709184	1f-left-3	9
29375	33134	1483709184	out	80
29423	6829	1483709456	1f-left-3	110
29424	6829	1483709456	1f-right-3	113
29425	6829	1483709459	1f-right-2	102
29426	6829	1483709460	1f-left-2	103
29430	6829	1483709491	1f-right-1	68
29434	6829	1483709509	1f-left-1	7
29496	27878	1483709954	out	382
29633	22116	1483746263	out	71
29714	34898	1483750944	out	2574
29719	34898	1483751027	1f	27
29720	34898	1483751027	in	27
30136	26513	1483756615	out	408
30138	26513	1483756675	1f	279
30139	26513	1483756675	in	282
30148	26513	1483756698	1f-left-2	81
30162	26513	1483756797	1f-left-3	131
30163	26513	1483756798	1f-right-3	17
30190	33156	1483757149	out	845
30207	33156	1483757423	in	532
30208	33156	1483757423	1f	532
30211	33156	1483757450	1f-left-3	8
30212	33156	1483757452	1f-right-2	482
30213	33156	1483757455	1f-right-3	484
30214	33156	1483757460	1f-left-2	482
30215	33156	1483757468	1f-left-1	375
30216	33156	1483757480	1f-right-1	410
30222	33156	1483757512	2f-stair	212
30223	33156	1483757512	2f	212
30225	33156	1483757536	2f-left-1	122
30392	5349	1483759660	out	27
30445	27166	1483760128	out	1090
30475	27166	1483760374	1f-left-3	843
30476	27166	1483760374	in	844
30477	27166	1483760374	1f	844
30480	33156	1483760394	out	2
30492	27166	1483760466	1f-right-3	751
30496	25702	1483760555	out	562
30503	25702	1483760647	in	408
30504	25702	1483760647	1f	408
30505	25702	1483760647	1f-right-1	55
30506	25702	1483760647	1f-left-2	407
30511	25702	1483760702	1f-right-2	354
30512	25702	1483760702	1f-right-3	353
30516	27166	1483760770	2f	386
30517	27166	1483760770	1f-right-2	447
30518	27166	1483760770	1f-left-2	447
30529	25702	1483760813	2f	122
30532	25702	1483760814	2f-left-1	59
30538	25702	1483760873	2f-stair	61
30554	25702	1483760995	1f-left-3	60
30583	93	1483761219	out	175
30633	34898	1483762051	out	70
30643	27166	1483762303	out	3099
30644	27166	1483762303	in	3099
30645	27166	1483762303	1f-left-3	1129
30646	27166	1483762303	1f	3099
30647	27166	1483762303	1f-left-2	2304
30648	27166	1483762303	1f-right-3	1129
30649	27166	1483762303	1f-right-2	2335
30687	27166	1483762622	2f	94
30740	27166	1483763243	1f-right-1	61
30764	27166	1483763335	1f-left-1	127
30868	34898	1483764193	out	1653
30872	27166	1483764252	1f-left-1	26
30873	27166	1483764252	1f-right-3	256
30874	27166	1483764252	1f-left-3	386
30892	34898	1483764422	in	720
30909	34898	1483764591	1f	551
31089	18474	1483766536	out	1380
31277	39162	1483768108	out	23
31317	27166	1483768516	out	1171
31318	27166	1483768516	in	1171
31319	27166	1483768516	1f	1171
31321	27166	1483768548	1f-left-2	908
31326	27166	1483768584	1f-left-3	1103
31327	27166	1483768584	1f-right-3	1002
31402	39162	1483769238	out	75
31405	27166	1483769298	1f-right-2	63
31406	27166	1483769350	1f-left-1	16
31473	34898	1483769889	out	178
31593	39162	1483770739	out	14
31611	34898	1483770867	out	1284
31874	34898	1483773272	out	776
33382	2086	1483785527	out	1158
33401	2086	1483785575	in	1083
33402	2086	1483785576	1f	1083
33404	2086	1483785585	2f	538
33405	2086	1483785586	1f-left-3	1072
33406	2086	1483785589	1f-left-2	1060
33407	2086	1483785589	1f-right-3	932
33410	2086	1483785600	1f-right-2	1044
33418	2086	1483785697	1f-right-1	934
33422	2086	1483785720	1f-left-1	888
33428	2086	1483785789	2f-right-1	70
33429	2086	1483785789	2f-left-1	78
33430	2086	1483785792	2f-stair	82
33431	2086	1483785793	2f-right-2	62
33432	2086	1483785795	2f-left-2	64
33748	44255	1483787929	out	1747
33759	44255	1483788016	1f	1604
33760	44255	1483788016	in	1604
33765	44255	1483788024	1f-right-3	1561
33766	44255	1483788024	1f-left-3	1596
33769	44255	1483788049	1f-right-2	1420
33771	44255	1483788060	1f-left-2	1505
33776	44255	1483788092	1f-right-1	1069
33780	44255	1483788113	1f-left-1	151
33896	44255	1483788999	1f-left-1	164
33908	17395	1483789095	out	20
34085	27515	1483790660	out	23
34216	45810	1483791536	out	101
34231	27515	1483791610	out	56
34452	27515	1483792956	out	14
34686	39665	1483794621	out	58
34689	22116	1483794625	out	560
34690	22116	1483794636	in	462
34697	22116	1483794670	1f	69
34698	22116	1483794671	1f-left-3	27
34709	22116	1483794724	1f-right-2	14
34722	22116	1483794816	2f-left-1	137
34723	22116	1483794816	2f	253
34727	22116	1483794825	2f-stair	244
35154	1122	1483797327	out	48
35440	34898	1483839036	out	7095
35464	34898	1483839498	in	514
35465	34898	1483839498	1f	514
35659	7250	1483841045	out	1792
35662	7250	1483841073	in	1720
35663	7250	1483841073	1f-left-3	407
35664	7250	1483841073	1f	1720
35666	7250	1483841101	1f-left-2	1687
35671	7250	1483841123	1f-right-2	1666
35673	7250	1483841183	1f-left-1	297
35687	7250	1483841575	2f	500
35688	7250	1483841575	2f-left-1	422
35689	7250	1483841587	2f-right-1	474
35690	7250	1483841607	2f-stair	467
35692	7250	1483841637	2f-right-2	396
