visit_id	wifi_id	date	indices
v236	338	17187	60423;60427;60432;60442;60446;60459;60465;60473;60479;60499;60501;60503;60507;60508;60509;60514;60517;60521;60524;60525;60531;60534;60535;60540
v237	339	17308	873567
v238	341	17245	451784;451808;451814;451974
v239	343	17327	1005334;1005340;1005349;1005352;1005355;1005368;1005369;1005374;1005381;1005383;1005384;1005386;1005388;1005391;1005392;1008599;1008618;1008621;1008625;1008642;1008665;1008744;1008761;1008779;1008796;1008806;1008816;1008822;1008823;1008847;1008876;1008910;1008934;1008941;1008956;1008965;1008969;1008985;1009029;1009046;1009059;1009069;1009073;1009084;1009088;1009109;1009112;1009125;1009130;1009142;1009145;1009153;1009156;1009164;1009172;1009181;1009194
v240	344	17221	300332;300337;300389
v241	344	17290	747890;747912;747924;748105;748132;748169;748270;748284
v242	344	17333	1055916;1055987;1056088;1056103;1056427;1056471;1056613;1056633;1056636;1056705;1056732;1056896
v243	344	17358	1233728;1234947
v244	345	17313	906652;906662;906667;906671;906677;906684;906690;906699;906730;906735
v245	345	17327	1007156;1007158;1007160;1007162;1007165;1007178;1007188;1007229;1007254;1007267;1007303;1007311;1007342;1007383
v246	348	17264	571911;571923;571945;572021;572046;572053;572104;572151;573922;574046;574078;574136;574162;574260;574269;574270;574361;574383;574432;574690;574714;574786;574875;574903
v247	348	17275	641957
v248	348	17334	1063836;1063951;1064001;1064129;1064135;1064350;1064410;1064580;1064609;1064733;1064775;1064787;1064802;1064880;1064932
v249	349	17348	1146208;1146265;1146282;1146315;1146320;1146371;1146388;1146429;1146433;1146468;1146532;1146581;1146605;1146630;1146639;1146644
v250	351	17322	977582;977596
v251	352	17231	364462;364470;364475;364477;364478;364483;364506
v252	353	17238	404169;404183
v253	355	17190	79720;79728;79741;79747;79751;79755;79759;79775;79783;79787;79798;79802;79809;79810;79812;79815;79853;79878;79910;79911;79912;79915;79916;79929;79931;79932;79933;79934;79935;79937;79938;79962;79965;79966;79969;79971;79972;79973;79975;79976;79980;79982;79984;79985;80615;80616;80617;80622;80633;80635;80643;80665;80666;80672;80701;80706
v254	356	17303	837111;837118;837120;837121;837125;837128;837129;837130;837131;837132
v255	358	17185	43160
v256	360	17276	646558;646577;646595;646610
v257	362	17355	1202992;1203000;1203025;1203048;1203081;1203083
v258	363	17184	34961;34972;34979;34983;34993;34996;35013;35029
v259	364	17345	1112674;1112718;1112764;1112772;1112773;1112788;1112799;1112859;1112862;1112962;1112998;1113012;1113067;1113074;1113100;1113130;1113151
v260	366	17182	17281;17284;17290;17293;17294;17296;17298;17305;17306;17308;17311;17312;17313;17323;17332;17343;17345
v261	367	17356	1215175
v262	369	17318	945311;945316;945317;945318;945320;945321;945322;945346;945348
v263	371	17253	500483
v264	372	17279	664051;664140;664215;664241;664305;664309
v265	375	17352	1176914;1176924
v266	376	17264	578102;578112;578124;578132;578135;578144;578359;578372;578378;578379;578385;578398;578400;578408;578584;578594;578608;578616;578618;578635;578642;578651;578665;578885;578896;578968;578973;578994;579026;579034;579061
v267	376	17279	666187;666204;666218
v268	379	17260	547010;547060;547130
v269	379	17281	676034;676234;676640
v270	379	17330	1023939;1023946;1023979
v271	379	17337	1088918;1089538;1089552
v272	379	17344	1098294;1098437
v273	380	17184	34547;34576;34592;34662
v274	381	17227	335870;335877;335929;335935;336218;336251;336253;336523;336588
v275	381	17233	370793;370799;370921;370928
v276	381	17255	514565;514681;514786
v277	381	17324	988182;988196;988198;988207
v278	381	17325	988317;988320;988367
v279	383	17346	1118593;1118614;1118688;1118693;1118905;1118911
v280	385	17195	114666;114669;114680;114687;114697;114706;114720;114722;114723;114724;114725;114730;114740;114741;114742;114743;114772;114791;114829;114830;114831;114834;114835;114839;114846;114848;114853;114859;114865;114897;114923;114927;114929;114942;114943;114944;114945
v281	389	17241	424693
v282	393	17335	1071315
v283	395	17309	879218;879223;879224;879226;879227;879228;879229;879231;879234;879240;879250
v284	396	17253	501932;501939;501942;501948;502087
v285	398	17229	348902;348907;348920;348932;348947;348962;348972;349363;349389;349396;349416;349443;349456;349461;349517
v286	400	17238	403928;403936;403937
v287	400	17297	796527
v288	400	17351	1169699;1169741;1169771;1169877;1169958;1169986;1170024;1170041;1170047;1170104;1170154;1170179;1170225;1170229;1170250;1170296;1170327;1170338;1170339;1170343;1170377;1170384
v289	400	17354	1196988;1196989
v290	401	17210	225948;225954;225958
v291	402	17299	808619;808621;808661;808714;808725
v292	403	17282	682233;682235;682244;682245;682250;682251;682252;682253;682254
v293	405	17235	383129
v294	406	17219	287864;287874;287930;287966
v295	409	17359	1238906;1238912;1238915;1238916;1238939;1238953;1238954;1238962;1238970;1238971;1238986;1238998;1239003;1239030;1239047;1239050;1239076
v296	410	17328	1012089;1012119
v297	412	17252	497710
v298	413	17291	758726;758734;758736;758741;758742;758746;758748;758983;759032;759062;759263;759304;759458;759485;759493;759494;759496;759512;759514;759519;759534;759559;759561;759572;759576;759580;759589;759641;759693
v299	413	17304	847987
v300	413	17325	994686
v301	415	17329	1020470;1020523;1020550;1020645;1020659;1020768;1020808
v302	415	17334	1068529;1068564;1068572
v303	416	17303	838788;838820;838847;838852;838853;838878;838902;838947;838977;838993;839004
v304	416	17306	863488;863521;863524;863553;863554;863568;863600;863618;863622;863631;863639;863656;863667
v305	416	17329	1019574;1019576;1019581;1019655;1019666;1019817;1019831;1019837
v306	420	17249	477392;477398;477455
v307	421	17295	783872;783877;783879;783887;783971;783974;783976;783979;783983;784018;784023
v308	422	17207	205455;205477;205493;205500
v309	423	17263	565848
