visit_id	wifi_id	date	indices
v244	240	17167	3593;3614;3648;3714;3720;3721;3727;3795;3942;3964;4001;4181;4182;4187;4191;4251;4262
v245	240	17182	72261;72275;72315;72361;72363;72729;72731;72739;72740
v246	240	17183	75809;75811;75812;75825;75826;75829;75890
v247	241	17246	339899;339936;339977;339982;339991
v248	243	17341	525191;525197;525222;525249
v249	244	17255	366698;366702;366739;366748;366753
v250	245	17188	97529;97535;97538;97548;97604;97715;97721;97793
v251	246	17352	546043;546045;546138;546220;546221
v252	247	17333	509089;509090;509094;509119;509120;509123;509136;509138;509150;509290;509322;509337;509339
v253	247	17344	531506;531512;531514;531515;531517;531527;531530;531539;531553;531695;531719;531750;531777;531779;531781;531783;531802;531804
v254	247	17352	545599;545600;545601;545605
v255	247	17381	603539;603541;603549;603552;603584;603585;603586
v256	249	17239	314356;314363;314364;314379;314391;314395
v257	250	17175	47182;47185;47186;47187;47193;47194;47195;47198;47199;47213
v258	250	17178	57320;57321;57322;57327
v259	250	17210	197777;197780;197813;197817;197824;197826;197831;197869
v260	252	17251	355920
v261	253	17181	65935;65937;65938;65953
v262	255	17393	633327;633331;633332;633345;633346;633350;633355;633383;633388;633395;633401
v263	256	17335	513956;513958;513959;514000;514077;514178;514190
v264	259	17373	588849;588876;588877;588878;588918;588937;589038
v265	261	17256	369469;369470;369483;369503;369508;369509;370212;370239;370258;370311;370317
v266	262	17368	577861;577862;577868;577869;577879;577880;577884;577885;577888
v267	263	17210	197659;197662;197683;197736;197738;197750;197808;197885
v268	265	17183	77160;77169;77171;77173;77174;77181;77188
v269	266	17242	325485;325492;325493;325495;325592
v270	266	17253	360743;360748
v271	270	17215	218778;218779;218784;218786;218847;218856;218859;218870;218871;218957;218961;218978;218979;218980;218993;218994
v272	270	17274	403370;403375;403376;403377
v273	271	17401	651849;651855;651927;651929;652011;652090
v274	272	17206	180943;180963;180970;181016;181030;181031;181038;181130
v275	272	17211	201302;201304;201310;202002;202008;202031
v276	273	17199	146545;146819;146904
v277	274	17167	2611;2624;2642;2654;2769;2787;2796;2887;2892;2893;2906;3468;3475
v278	274	17258	376597;376606;376610;376746;376781
v279	274	17266	388805;388806;388807;388809;388810
v280	276	17184	80871;80872;80886;80890;80891;80892;80904;80907;80915;80920;81007;81064;81085
v281	277	17232	288834;288836;288846;288850
v282	278	17332	506874;506924;506925;506926;506955
v283	279	17197	136325;136332;136339;136365;136427
v284	280	17179	58337;58341;58397;58418;58423;58445;58446
v285	281	17179	58269
v286	282	17176	50165;50174;50289;50291;50321;50350
v287	284	17203	169709;169710;169711;169713
v288	285	17201	159689;159690;159714;159715
v289	286	17309	461297;461298;461300;461312;461536;461537
v290	287	17189	101880;101971;102032;102046;102047;102084
v291	288	17203	168115;168177;168179;168234;168242;168281
v292	288	17362	565093;565094;565095;565100;565101;565102;565103;565188;565191;565271;565279;565280;565299
v293	289	17256	368794;368795
v294	289	17272	398706;398707;398708
v295	290	17284	418532;418533;418553;418554;418611;418686;418709
v296	292	17214	211404;211423;211434;211444;211458;211459;211465;211681
v297	293	17350	542824;542825;542827;542828;542885;542886;542887;542888;542889;543003;543004;543005
v298	294	17215	217752;217753;217784;217893;217918;217921;218045
v299	295	17389	621732;621733;621735;621744;621745;621764;621766;621859;621867;621886
v300	296	17187	95531;95534
v301	297	17253	363051;363052;363054
v302	299	17203	169109;169110;169114;169122;169133;169155;169156;169159;169236;169237;169239;169259
v303	300	17253	362450;362453;362460;362462
v304	300	17387	617882;617885;617886;617921;617922;617923;617927
v305	301	17209	192814;192816;192817;192828;192887;192888;192889;192890;192915;192966;192980;192982
v306	301	17271	394236;394242;394243;394281;394283;394286;394290;394301;394329;394331;394350;394359
v307	301	17363	568031;568032;568037;568050
v308	301	17407	664515;664518;664520
v309	302	17179	59688;59690;59692;59697;59959;59960;59963;59964;59965;59969
v310	303	17270	392822;392823;392831;392854;392855;392864;392871;392878;392969
v311	304	17209	193854;193869;193920;194074
v312	305	17182	73687;73688;73689
v313	305	17184	80260;80271
v314	308	17223	254277
v315	308	17335	513037
v316	309	17348	538342;538343;538349;538350;538401;538417;538432
v317	310	17202	163683;163685;163704;163713;163715;163741;163742;163743;163745
v318	312	17287	425465;425466;425474;425478;425517;425518
v319	313	17297	441807;441808;441809;441810;441811;441818;441819
v320	314	17231	282542;282547
v321	315	17316	477789
v322	316	17238	312098;312101;312106;312116;312153;312163;312185;312257;312258;312416;312437;312443
v323	317	17399	647376;647380;647416;647437;647438;647478;647479
v324	318	17216	222819;222823
v325	318	17226	263071;263073;263080;263082;263083;263094;263095;263098;263107;263120
v326	319	17174	40309;40311;40314;40343
v327	319	17207	183680;183697
v328	319	17259	382934;382938;382939;382942;382943;382944;382969;382990;383088;383116;383118;383135;383139;383141;383152
v329	320	17167	5668
v330	321	17198	140082;140083;140094;140109;140145;140179
v331	322	17239	315198;315200;315209;315219;315271
v332	322	17397	642878;642880;642892;642893
v333	323	17395	637625;637629;637706;637707;637726;637729;637743;637756;637813;637817;637831
v334	325	17244	333638;333639;333642;333698
