visit_id	wifi_id	date	indices
v9821	6940	17374	785789;785790;785791;785792;785793;785795;785802
v9822	6942	17430	980195;980196;980197;980198;980214;980216;980225;980227
v9842	6954	17208	197458;197459;197460;197461;197473;197483
v9843	6954	17210	206988;206990;206992;206994;206995;206996;207009;207023;207025;207026;207027;207155;207157;207158
v9844	6954	17211	210950;210951;210955;210960;210962
v9866	6967	17462	1085017;1085018;1085032;1085096;1085098
v10084	7101	17362	749798
v10175	7161	17274	479727;479738;479741;479744;479764
v10176	7161	17275	482517;482518;482533
v10177	7161	17279	495241;495294
v10183	7167	17350	713879;713880;713881;713882;713883;713884;713886;713887;713888;713889
v10184	7168	17179	62839;62842;62847;62848;62849;62957;63212;63213;63214;63227;63661;63662;63666;63667;63668;63680;63681;63686;63695
v10185	7168	17180	67147;67148;67160;67221;67972;67974
v10186	7168	17181	73289;73290;73293
v10222	7195	17406	901558;901560;901562;901563;901565
v10223	7195	17408	909640;909643
v10275	7233	17229	296714;296720;296721;296722;296726;296743;298061;298068
v10287	7239	17215	231411;231450;231488;231490;231508
v10301	7252	17302	562827;562829;562832;562842;562843
v10427	7335	17441	1014317;1014318;1014325;1014340;1014350;1014357;1014393;1014402
v10491	7389	17458	1070016;1070020;1070038;1070039;1070044;1070045
v10559	7432	17257	414671;414673;414675;414676;414678;414680
v10635	7499	17250	384036;384047;384048;384049;384066
v10816	7630	17399	875765;875767;875768;875769;875772;875777
v10817	7630	17400	876039;876040;876046;876053;876054;876060;876061;876065;876066;876082
v10908	7685	17221	260077;260080;260087;260089;260128;260130;260131;260138;260144;260164
v10909	7685	17224	276731;276732;276764
v10910	7685	17266	449036;449044;449046;449052;449054;449055;449056;449098;449104;449106
v10911	7685	17394	855473;855474;855475;855476;855477;855481;855490;855491;855493;855494
v10927	7696	17357	734179;734183;734190;734198;734215;734217;734218;734220;734224;734250;734259;734265;734266
v10948	7714	17259	424183;424184;424189;424190;424219;424220;424221
v10967	7735	17197	142626;142627;142628;142630;142631;142632;142638;142640;142641;142647;142648;142711;142747;142748;142749;142750;142751;142754;142758
v10968	7735	17319	617267;617274
v11057	7799	17448	1040351
v11073	7815	17206	188125;188127;188129;188130;188136;188153;188159
v11416	8068	17205	181929;181938;181950;182023
v11420	8073	17382	811932;811933;811939;811940
v11421	8073	17383	817245;817248;817257;817264;817272;817294
v11422	8073	17387	829497;829517;829518
v11540	8147	17225	279976;279980;279988;279990;279997;279998
v11970	8454	17329	648791;648798;648799;648805;648809;648836;649008;649038
v11977	8460	17321	623479
v12173	8606	17262	432497;432498;432499;432500;432501;432502;432505;432520;432521;432533;432534
v12174	8606	17271	466267;466268;466279;466280
v12175	8606	17365	762232;762233;762236;762237;762242;762243
v12176	8606	17369	772337;772339;772340;772341;772346;772347
v12191	8617	17179	64250;64262;64270
v12235	8656	17317	611284;611287;611288;611289;611291;611292;611294;611305;611306;611307;611315
v12236	8656	17338	675832;675837;675839
v12237	8656	17341	684223
